		
1B	Saragassum sp.	10.5513981628
26B	Saragassum sp.	0.1870036103
26C	Saragassum sp.	0.1764959388
27B	Saragassum sp.	2.1097534463
27C	Saragassum sp.	2.0475416829
31A	Saragassum sp.	1.9101832503
31B	Saragassum sp.	2.907550323
31C	Saragassum sp.	3.9744152929
